DIABETES,BINGE,CURRENT SMOKE,SEX,RACE,BORN WHERE?,AGE,N, WEIGHTED N ,WEIGHTED %
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=HISPANIC,5+ YEARS,60-64 YEARS,2, 842 ,0.003
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=BLACK,BORN IN THE US,70-74 YEARS,4, 838 ,0.003
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=BLACK,5+ YEARS,26-29 YEARS,1, 837 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,CHINA",5+ YEARS,40-44 YEARS,4, 836 ,0.003
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=OTHER,BORN IN THE US,18-25 YEARS,2, 835 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=ASIANONLY,BORN IN THE US,70-74 YEARS,5, 822 ,0.003
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=ASIANONLY,<5 YEARS,18-25 YEARS,2, 822 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,CHINA",5+ YEARS,75-79 YEARS,2, 822 ,0.003
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,BORN IN THE US,55-59 YEARS,3, 822 ,0.003
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=OTHER,BORN IN THE US,60-64 YEARS,3, 818 ,0.003
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=OTHER,5+ YEARS,80-84 YEARS,2, 816 ,0.003
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,VIET",BORN IN THE US,65-69 YEARS,1, 813 ,0.003
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=WHITE,5+ YEARS,65-69 YEARS,4, 802 ,0.003
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,CHINA",BORN IN THE US,26-29 YEARS,1, 800 ,0.003
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,"racen=ASIAN,PHIL",5+ YEARS,30-34 YEARS,1, 799 ,0.003
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=HISPANIC,BORN IN THE US,50-54 YEARS,2, 799 ,0.003
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=ASIANONLY,<5 YEARS,26-29 YEARS,1, 794 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=OTHER,BORN IN THE US,50-54 YEARS,3, 787 ,0.003
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,"racen=ASIAN,PHIL",5+ YEARS,35-39 YEARS,1, 787 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=ASIANONLY,BORN IN THE US,80-84 YEARS,6, 784 ,0.003
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,60-64 YEARS,4, 782 ,0.003
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=WHITE,BORN IN THE US,40-44 YEARS,2, 781 ,0.003
DM=NO,binge=NO,SMKCUR=YES,SRSEX=MALE,racen=OTHER,BORN IN THE US,50-54 YEARS,4, 775 ,0.003
DM=YES,binge=NO,SMKCUR=YES,SRSEX=MALE,racen=HISPANIC,BORN IN THE US,50-54 YEARS,2, 774 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,CHINA",5+ YEARS,55-59 YEARS,2, 768 ,0.003
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=BLACK,BORN IN THE US,80-84 YEARS,1, 762 ,0.003
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,CHINA",<5 YEARS,55-59 YEARS,2, 758 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,80-84 YEARS,3, 755 ,0.003
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=WHITE,<5 YEARS,45-49 YEARS,1, 750 ,0.003
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,"racen=ASIAN,CHINA",5+ YEARS,40-44 YEARS,1, 749 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,85+ YEARS,5, 748 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=OTHER,BORN IN THE US,70-74 YEARS,3, 747 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=WHITE,<5 YEARS,18-25 YEARS,1, 747 ,0.003
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=ASIANONLY,BORN IN THE US,55-59 YEARS,3, 744 ,0.003
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,VIET",BORN IN THE US,75-79 YEARS,1, 743 ,0.003
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=HISPANIC,5+ YEARS,75-79 YEARS,3, 742 ,0.003
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=OTHER,BORN IN THE US,26-29 YEARS,2, 742 ,0.003
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,PHIL",5+ YEARS,35-39 YEARS,1, 738 ,0.003
DM=YES,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=OTHER,BORN IN THE US,35-39 YEARS,1, 737 ,0.003
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=HISPANIC,5+ YEARS,65-69 YEARS,2, 733 ,0.003
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,CHINA",5+ YEARS,45-49 YEARS,1, 733 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=BLACK,BORN IN THE US,85+ YEARS,3, 731 ,0.003
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,"racen=ASIAN,PHIL",<5 YEARS,35-39 YEARS,1, 727 ,0.003
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,CHINA",5+ YEARS,50-54 YEARS,2, 726 ,0.003
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=WHITE,5+ YEARS,85+ YEARS,6, 726 ,0.003
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=WHITE,5+ YEARS,35-39 YEARS,3, 722 ,0.003
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=WHITE,BORN IN THE US,80-84 YEARS,7, 719 ,0.003
DM=YES,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=WHITE,BORN IN THE US,85+ YEARS,3, 714 ,0.003
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,50-54 YEARS,2, 709 ,0.003
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=OTHER,BORN IN THE US,65-69 YEARS,4, 706 ,0.003
DM=YES,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=HISPANIC,BORN IN THE US,85+ YEARS,1, 705 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,60-64 YEARS,2, 705 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,VIET",5+ YEARS,18-25 YEARS,2, 701 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=OTHER,5+ YEARS,40-44 YEARS,4, 698 ,0.002
DM=YES,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=OTHER,BORN IN THE US,65-69 YEARS,2, 693 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=BLACK,BORN IN THE US,35-39 YEARS,4, 690 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=OTHER,BORN IN THE US,60-64 YEARS,5, 688 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=BLACK,BORN IN THE US,65-69 YEARS,4, 687 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=HISPANIC,5+ YEARS,75-79 YEARS,2, 684 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,50-54 YEARS,2, 683 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,PHIL",5+ YEARS,65-69 YEARS,1, 683 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=ASIANONLY,BORN IN THE US,55-59 YEARS,1, 676 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,VIET",BORN IN THE US,50-54 YEARS,1, 674 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=BLACK,BORN IN THE US,75-79 YEARS,3, 674 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=MALE,racen=WHITE,5+ YEARS,60-64 YEARS,3, 673 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=HISPANIC,<5 YEARS,30-34 YEARS,3, 672 ,0.002
DM=YES,binge=NO,SMKCUR=YES,SRSEX=MALE,racen=HISPANIC,BORN IN THE US,55-59 YEARS,1, 672 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=HISPANIC,5+ YEARS,85+ YEARS,2, 667 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=OTHER,BORN IN THE US,40-44 YEARS,1, 663 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,PHIL",<5 YEARS,65-69 YEARS,1, 660 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,40-44 YEARS,2, 658 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=OTHER,BORN IN THE US,50-54 YEARS,9, 658 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=OTHER,BORN IN THE US,55-59 YEARS,6, 653 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=HISPANIC,BORN IN THE US,80-84 YEARS,2, 652 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,BORN IN THE US,65-69 YEARS,3, 650 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=ASIANONLY,BORN IN THE US,75-79 YEARS,6, 650 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,VIET",5+ YEARS,65-69 YEARS,3, 640 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,VIET",<5 YEARS,55-59 YEARS,1, 640 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=WHITE,5+ YEARS,70-74 YEARS,6, 639 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,"racen=ASIAN,VIET",5+ YEARS,65-69 YEARS,3, 637 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,CHINA",<5 YEARS,35-39 YEARS,1, 633 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,CHINA",<5 YEARS,60-64 YEARS,1, 633 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=OTHER,BORN IN THE US,75-79 YEARS,2, 628 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,BORN IN THE US,45-49 YEARS,3, 621 ,0.002
DM=YES,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=OTHER,BORN IN THE US,70-74 YEARS,1, 620 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,PHIL",BORN IN THE US,60-64 YEARS,2, 618 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=BLACK,5+ YEARS,55-59 YEARS,1, 617 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=WHITE,BORN IN THE US,75-79 YEARS,6, 616 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,PHIL",<5 YEARS,50-54 YEARS,1, 612 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=MALE,racen=WHITE,BORN IN THE US,75-79 YEARS,6, 611 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,CHINA",5+ YEARS,75-79 YEARS,4, 610 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,"racen=ASIAN,VIET",5+ YEARS,75-79 YEARS,1, 603 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=OTHER,BORN IN THE US,18-25 YEARS,1, 600 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=WHITE,5+ YEARS,75-79 YEARS,3, 597 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,CHINA",<5 YEARS,40-44 YEARS,1, 593 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=BLACK,5+ YEARS,80-84 YEARS,1, 590 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,<5 YEARS,26-29 YEARS,1, 588 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=HISPANIC,BORN IN THE US,26-29 YEARS,1, 585 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=ASIANONLY,5+ YEARS,40-44 YEARS,1, 578 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,65-69 YEARS,3, 575 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=WHITE,<5 YEARS,18-25 YEARS,1, 572 ,0.002
DM=YES,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=WHITE,BORN IN THE US,65-69 YEARS,2, 567 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,75-79 YEARS,3, 566 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=ASIANONLY,BORN IN THE US,75-79 YEARS,1, 563 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=OTHER,BORN IN THE US,55-59 YEARS,1, 561 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,VIET",5+ YEARS,55-59 YEARS,3, 554 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,CHINA",5+ YEARS,45-49 YEARS,1, 554 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=WHITE,<5 YEARS,50-54 YEARS,1, 552 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,80-84 YEARS,2, 551 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=HISPANIC,<5 YEARS,55-59 YEARS,1, 551 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=OTHER,BORN IN THE US,75-79 YEARS,2, 551 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,PHIL",BORN IN THE US,65-69 YEARS,2, 551 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,35-39 YEARS,1, 549 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,PHIL",5+ YEARS,45-49 YEARS,1, 549 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,"racen=ASIAN,PHIL",BORN IN THE US,55-59 YEARS,1, 548 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,30-34 YEARS,3, 538 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,PHIL",BORN IN THE US,55-59 YEARS,3, 536 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,55-59 YEARS,4, 533 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=OTHER,BORN IN THE US,40-44 YEARS,1, 533 ,0.002
DM=YES,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=BLACK,BORN IN THE US,30-34 YEARS,1, 532 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=ASIANONLY,BORN IN THE US,18-25 YEARS,1, 532 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,VIET",5+ YEARS,60-64 YEARS,3, 528 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=HISPANIC,5+ YEARS,80-84 YEARS,1, 525 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=ASIANONLY,BORN IN THE US,45-49 YEARS,1, 521 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=OTHER,BORN IN THE US,80-84 YEARS,5, 520 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,18-25 YEARS,1, 516 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,"racen=ASIAN,CHINA",<5 YEARS,40-44 YEARS,1, 515 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=BLACK,BORN IN THE US,50-54 YEARS,1, 514 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=WHITE,BORN IN THE US,30-34 YEARS,3, 511 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=HISPANIC,5+ YEARS,75-79 YEARS,3, 507 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,"racen=ASIAN,VIET",5+ YEARS,50-54 YEARS,3, 504 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=ASIANONLY,5+ YEARS,85+ YEARS,6, 501 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,BORN IN THE US,40-44 YEARS,2, 499 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=WHITE,BORN IN THE US,65-69 YEARS,6, 497 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=WHITE,BORN IN THE US,80-84 YEARS,1, 492 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,"racen=ASIAN,PHIL",5+ YEARS,65-69 YEARS,1, 492 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=ASIANONLY,BORN IN THE US,60-64 YEARS,1, 491 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,65-69 YEARS,1, 488 ,0.002
DM=YES,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=WHITE,BORN IN THE US,18-25 YEARS,1, 488 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=BLACK,BORN IN THE US,75-79 YEARS,4, 486 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=WHITE,5+ YEARS,60-64 YEARS,3, 485 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=ASIANONLY,BORN IN THE US,65-69 YEARS,3, 484 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,CHINA",5+ YEARS,80-84 YEARS,1, 484 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=OTHER,BORN IN THE US,40-44 YEARS,2, 481 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=ASIANONLY,BORN IN THE US,40-44 YEARS,1, 480 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=OTHER,5+ YEARS,55-59 YEARS,2, 480 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=MALE,racen=HISPANIC,BORN IN THE US,70-74 YEARS,3, 473 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=WHITE,5+ YEARS,65-69 YEARS,2, 471 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,CHINA",<5 YEARS,60-64 YEARS,1, 468 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=WHITE,<5 YEARS,35-39 YEARS,1, 463 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=ASIANONLY,BORN IN THE US,26-29 YEARS,1, 460 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=BLACK,5+ YEARS,50-54 YEARS,1, 459 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,80-84 YEARS,1, 459 ,0.002
DM=YES,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,55-59 YEARS,2, 457 ,0.002
DM=YES,binge=NO,SMKCUR=NO,SRSEX=FEMALE,racen=WHITE,BORN IN THE US,85+ YEARS,3, 456 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=WHITE,BORN IN THE US,30-34 YEARS,1, 455 ,0.002
DM=YES,binge=NO,SMKCUR=YES,SRSEX=MALE,"racen=ASIAN,PHIL",5+ YEARS,45-49 YEARS,1, 454 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=BLACK,BORN IN THE US,40-44 YEARS,2, 453 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,VIET",<5 YEARS,65-69 YEARS,1, 453 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=ASIANONLY,BORN IN THE US,65-69 YEARS,2, 451 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,CHINA",BORN IN THE US,70-74 YEARS,5, 449 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,45-49 YEARS,3, 445 ,0.002
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=BLACK,5+ YEARS,35-39 YEARS,1, 445 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=BLACK,BORN IN THE US,80-84 YEARS,1, 444 ,0.002
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=BLACK,BORN IN THE US,75-79 YEARS,1, 441 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=WHITE,5+ YEARS,70-74 YEARS,1, 436 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,VIET",BORN IN THE US,35-39 YEARS,1, 435 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=MALE,racen=WHITE,5+ YEARS,18-25 YEARS,1, 434 ,0.002
DM=NO,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=WHITE,5+ YEARS,35-39 YEARS,3, 429 ,0.002
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=OTHER,BORN IN THE US,75-79 YEARS,8, 428 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=BLACK,BORN IN THE US,55-59 YEARS,4, 427 ,0.002
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,55-59 YEARS,3, 424 ,0.002
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=BLACK,5+ YEARS,80-84 YEARS,2, 422 ,0.001
DM=NO,binge=NO,SMKCUR=YES,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,55-59 YEARS,2, 418 ,0.001
DM=YES,binge=YES,SMKCUR=NO,SRSEX=FEMALE,racen=WHITE,5+ YEARS,40-44 YEARS,1, 418 ,0.001
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,PHIL",BORN IN THE US,85+ YEARS,1, 417 ,0.001
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=HISPANIC,5+ YEARS,18-25 YEARS,1, 417 ,0.001
DM=YES,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=BLACK,BORN IN THE US,60-64 YEARS,3, 416 ,0.001
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=BLACK,BORN IN THE US,50-54 YEARS,2, 416 ,0.001
DM=YES,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=OTHER,BORN IN THE US,35-39 YEARS,2, 416 ,0.001
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,BORN IN THE US,80-84 YEARS,2, 415 ,0.001
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,"racen=ASIAN,CHINA",BORN IN THE US,85+ YEARS,2, 413 ,0.001
DM=NO,binge=YES,SMKCUR=NO,SRSEX=MALE,racen=BLACK,5+ YEARS,40-44 YEARS,2, 412 ,0.001
DM=YES,binge=NO,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,30-34 YEARS,1, 410 ,0.001
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=ASIANONLY,BORN IN THE US,85+ YEARS,1, 408 ,0.001
DM=NO,binge=NO,SMKCUR=NO,SRSEX=MALE,racen=ASIANONLY,5+ YEARS,75-79 YEARS,2, 408 ,0.001
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=HISPANIC,BORN IN THE US,75-79 YEARS,2, 406 ,0.001
DM=NO,binge=YES,SMKCUR=NO,SRSEX=FEMALE,"racen=ASIAN,VIET",5+ YEARS,26-29 YEARS,1, 405 ,0.001
DM=NO,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=HISPANIC,5+ YEARS,35-39 YEARS,1, 404 ,0.001
DM=YES,binge=YES,SMKCUR=YES,SRSEX=MALE,racen=WHITE,BORN IN THE US,85+ YEARS,2, 404 ,0.001
DM=NO,binge=YES,SMKCUR=YES,SRSEX=MALE,"racen=ASIAN,CHINA",BORN IN THE US,75-79 YEARS,1, 403 ,0.001
DM=YES,binge=YES,SMKCUR=YES,SRSEX=FEMALE,racen=WHITE,BORN IN THE US,75-79 YEARS,6, 403 ,0.001
DM=NO,binge=NO,SMKCUR=YES,SRSEX=MALE,racen=HISPANIC,5+ YEARS,65-69 YEARS,4, 401 ,0.001
